mes,data,descricao,valor,saldo
2025-03,24/03/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,92209.31
2025-03,24/03/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,92508.99
2025-03,24/03/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,92808.67
2025-03,24/03/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,93108.35
2025-03,24/03/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,93408.03
2025-03,24/03/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,93707.71
2025-03,24/03/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,94007.39
2025-03,24/03/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,94307.07
2025-03,24/03/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,94606.75
2025-03,24/03/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,94906.43
2025-03,24/03/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,95206.11
2025-03,24/03/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,95505.79
2025-03,24/03/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,95805.47
2025-03,24/03/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,96105.15
2025-03,24/03/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,96404.83
2025-03,24/03/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,96704.51
2025-03,24/03/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,97004.19
2025-03,24/03/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,97303.87
2025-03,24/03/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,97603.55
2025-03,24/03/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,97903.23
2025-03,24/03/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,98202.91
2025-03,24/03/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,98502.59
2025-03,24/03/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,98802.27
2025-03,24/03/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,99101.95
2025-03,24/03/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,99401.63
2025-03,24/03/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,99701.31
2025-03,24/03/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,100000.99
2025-03,24/03/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,100300.67
2025-03,24/03/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,100600.35
2025-03,24/03/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,100900.03
2025-03,24/03/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,101199.71
2025-03,24/03/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,101499.39
2025-03,24/03/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,101799.07
2025-03,24/03/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,102098.75
2025-03,24/03/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,102398.43
2025-03,24/03/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,102698.11
2025-03,24/03/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,102997.79
2025-03,24/03/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,103297.47
2025-03,24/03/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,103597.15
2025-03,24/03/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,103896.83
2025-03,24/03/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,104196.51
2025-03,24/03/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,104496.19
2025-03,24/03/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,104795.87
2025-03,24/03/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,105095.55
2025-03,24/03/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,105395.23
2025-03,24/03/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,105694.91
2025-03,24/03/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,105994.59
2025-03,24/03/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,106294.27
2025-03,24/03/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,106593.95
2025-03,24/03/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,106893.63
2025-03,24/03/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,107193.31
2025-03,24/03/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,107492.99
2025-03,24/03/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,107792.67
2025-03,24/03/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,108092.35
2025-03,24/03/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,108392.03
2025-03,24/03/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,108691.71
2025-03,24/03/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,108991.39
2025-03,24/03/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,109291.07
2025-03,24/03/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,109590.75
2025-03,24/03/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,109890.43
2025-03,24/03/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,110190.11
2025-03,24/03/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,110489.79
2025-03,24/03/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,110789.47
2025-03,24/03/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,111089.15
2025-03,24/03/25,MOVIMENTAÇÃO PESSOA FÍSICA,299.68,111388.83
